"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"SRTK5EIR","journalArticle","1930","Pittioni, Richard","Neue Funde von der Kelchalpe in Nordtirol","Wiener Prähistorische Zeitschrift","","","","","","1930","2017-01-19 09:35:31","2017-01-19 09:35:31","","121-130","","","17","","","Neue Funde von der Kelchalpe in Nordtirol","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SU5SWI2I","thesis","1997","Zingerle, Christine","Der ""Pestfriedhof"". Ein urnenfelder- und hallstattzeitliches Gräberfeld in Bischofshofen (Salzburg). Fundmaterial der Grabungen 1983 - 1993","","","","","","","1997","2017-01-19 09:35:32","2017-01-19 09:35:32","","","318 Bl.","","","","","Der ""Pestfriedhof"". Ein urnenfelder- und hallstattzeitliches Gräberfeld in Bischofshofen (Salzburg). Fundmaterial der Grabungen 1983 - 1993","","","","","Universität Wien","Wien","","","Dissertation","","","","","eingereicht von Christine Zingerle","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUG8JF8X","journalArticle","1993","Lauermann, Ernst","15 Jahre archäologische Forschungen im GB. Stockerau, NÖ","Archäologie Österreichs","","","","","","1993","2017-01-19 09:35:30","2017-01-19 09:35:30","","39-46","","1","4","","","15 Jahre archäologische Forschungen im GB. Stockerau, NÖ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUJ26BV2","bookSection","1987","Trbuhović, V.","Über den ethnischen Aspekt der Frage nach dem Ursprung und der Entwicklung der Urnenfelderkultur","Die Urnenfelderkulturen Mitteleuropas, Symposium Liblice 21. - 25. 10. 1985","","","","","","1987","2017-01-19 09:35:32","2017-01-19 09:35:32","","49-52","","","","","","Über den ethnischen Aspekt der Frage nach dem Ursprung und der Entwicklung der Urnenfelderkultur","","","","","Archäologisches Institut der Tschechoslowakischen Akademie der Wissenschaften","Praha","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUR4WTP4","journalArticle","1990","Szilvássy, Johann; Kritscher, Herbert","Präparation, Rekonstruktion und Interpretation von sieben menschlichen Skeletten aus einer urnenfelderzeitlichen Speichergrube in Stillfried an der March, NÖ","Annalen des Naturhistorischen Museums in Wien","","","","","","1990","2017-01-19 09:35:32","2017-01-19 09:35:32","","125-143","","","91A","","","Präparation, Rekonstruktion und Interpretation von sieben menschlichen Skeletten aus einer urnenfelderzeitlichen Speichergrube in Stillfried an der March, NÖ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SVJI7FE9","bookSection","1991","Schauer, Peter","Zum Beginn der Urnenfelderzeit in Ost- und Zentralfrankreich","Die Anfänge der Urnenfelderkulturen in Europa","","","","","","1991","2017-01-19 09:35:31","2017-01-19 09:35:31","","157-194","","","","","","Zum Beginn der Urnenfelderzeit in Ost- und Zentralfrankreich","Arch. Interreg. 13","","","","","","","","","","","","","","","","","","","Gedl, M.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWQQIR76","journalArticle","1959","Neuninger, Heinz; Pittioni, Richard","Woher stammen die blauen Glasperlen der Urnenfelderkultur?","Archaeologia Austriaca","","","","","","1959","2017-01-19 09:35:30","2017-01-19 09:35:30","","52-56","","","26","","","Woher stammen die blauen Glasperlen der Urnenfelderkultur?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SZDD6WD6","bookSection","1992","Poroszlai, I.","Százhalombatta-Földvár","Bronzezeit in Ungarn. Forschungen in Tell-Siedlungen an Donau und Theiss","","","","","","1992","2017-01-19 10:40:55","2017-01-19 10:40:55","","153-155","","","","","","Százhalombatta-Földvár","","","","","Pytheas","Frankfurt","","","","","","","","","","","","Bronze Age Hungary","","Meier-Arendt, W.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T2ETREXV","journalArticle","1912","Kyrle, Georg","Die zeitliche Stellung der prähistorischen Kupfergruben auf dem Mitterberge bei Bischofshofen","Mitteilungen der Anthropologischen Gesellschaft in Wien","","","","","","1912","2017-01-19 09:35:30","2017-01-19 09:35:30","","196-208","","","42","","","Die zeitliche Stellung der prähistorischen Kupfergruben auf dem Mitterberge bei Bischofshofen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T2FJBTPK","journalArticle","1964","Hofmann, Elise","Speisereste und pflanzliche Subfossilien an keramischen Resten aus dem Bergbaugebiet Kelchalm bei Kitzbühel, Tirol","Archaeologia Austriaca","","","","","","1964","2017-01-19 09:35:29","2017-01-19 09:35:29","","90-95","","","35","","","Speisereste und pflanzliche Subfossilien an keramischen Resten aus dem Bergbaugebiet Kelchalm bei Kitzbühel, Tirol","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T2V5EQ2E","journalArticle","1991","Hebert, Bernhard","Hörbing-Forstgarten. Eine bronzezeitliche Siedlung am Stadtrand von Deutschlandsberg","Archäologie Österreichs","","","","","","1991","2017-01-19 09:35:29","2017-01-19 09:35:29","","40-41","","2","2","","","Hörbing-Forstgarten. Eine bronzezeitliche Siedlung am Stadtrand von Deutschlandsberg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T4WQMEH8","book","1994","Hansen, Svend","Studien zu den Metalldeponierungen während der älteren Urnenfelderzeit zwischen Rhônetal und Karpatenbecken","","","","","","","1994","2017-01-19 09:35:29","2017-01-19 09:35:29","","","","","","","","Studien zu den Metalldeponierungen während der älteren Urnenfelderzeit zwischen Rhônetal und Karpatenbecken","Universitätsforschungen zur Prähistorischen Archäologie","21","","","Habelt","Bonn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T56EXWQT","journalArticle","1991","Kalicz-Schreiber, R.","Das spätbronzezeitliche Gräberfeld von Budapest, Ungarn","Praehistorische Zeitschrift","","","","","","1991","2017-01-19 10:40:55","2017-01-19 10:40:55","","161-196","","2","66","","","Das spätbronzezeitliche Gräberfeld von Budapest, Ungarn","","","","","","","","","","","","","","","","","","Bronze Age Hungary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T5E4IZR7","book","1974","Betzler, Paul","Die Fibeln in Süddeutschland, Österreich und der Schweiz. 1. Urnenfelderzeitliche Typen","","","","","","","1974","2017-01-19 09:35:28","2017-01-19 09:35:28","","","","","","","","Die Fibeln in Süddeutschland, Österreich und der Schweiz. 1. Urnenfelderzeitliche Typen","Prähistorische Bronzefunde","Abteilung 14, 3","","","Beck","München","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T5NEP862","journalArticle","1953","Modrijan, Walter","Der urnenfelderzeitliche Grabfund aus Wörschach im steirischen Ennstal und die steirischen Schwerter der Periode Hallstatt A","Schild von Steier","","","","","","1953","2017-01-19 09:35:30","2017-01-19 09:35:30","","24-48","","","2","","","Der urnenfelderzeitliche Grabfund aus Wörschach im steirischen Ennstal und die steirischen Schwerter der Periode Hallstatt A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T6I8MIEC","bookSection","2007","Stering, Marcel","Mittel-und spätbronzezeitliche Funde aus Piber bei Köflach/Weststeiermark","Studien zur Mittel- und Spätbronzezeit am Rande der Südostalpen","","","","","","2007","2017-01-19 09:35:32","2017-01-19 09:35:32","","231-234","","","","","","Mittel-und spätbronzezeitliche Funde aus Piber bei Köflach/Weststeiermark","Universitätforschungen zur Prähistorischen Archäologie","148","","","Habelt","Bonn","","","","","","","","","","","","Bronze Age Hungary","","Lippert, Andreas; Tiefengraber, Georg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T6TTVFTQ","journalArticle","1958","Kastner, J. F.","Siedlungen und Verkehr im Wiental von der Urzeit bis ins Mittelalter","Mitteilungen der Österreichischen Arbeitsgemeinschaft für Ur- und Frühgeschichte","","","","","","1958","2017-01-19 09:35:29","2017-01-19 09:35:29","","2-22","","3-4","9","","","Siedlungen und Verkehr im Wiental von der Urzeit bis ins Mittelalter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T6UQCZHQ","journalArticle","1960","Kerchler, Helga","Grabreste der Urnenfelderkultur aus Pottschach, B.H. Neunkirchen, NÖ","Archaeologia Austriaca","","","","","","1960","2017-01-19 09:35:29","2017-01-19 09:35:29","","36-43","","","28","","","Grabreste der Urnenfelderkultur aus Pottschach, B.H. Neunkirchen, NÖ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T8RMB9G4","journalArticle","1991","Lauermann, Ernst","Archäologische Grabungen in Unterhautzenthal 1990","Archäologie Österreichs","","","","","","1991","2017-01-19 09:35:30","2017-01-19 09:35:30","","30","","2","2","","","Archäologische Grabungen in Unterhautzenthal 1990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T9NX2UGN","journalArticle","1963","Bóna, I.","The cemeteries of the Nagyrév Culture","Alba Regia","","","","","","1963","2017-01-19 10:40:55","2017-01-19 10:40:55","","11-23","","3","2","","","The cemeteries of the Nagyrév Culture","","","","","","","","","","","","","","","","","","Bronze Age Hungary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T9USX5R6","journalArticle","1956","Preuschen, Ernst; Pittioni, Richard","Das urzeitliche Bergbaugebiet Wirtsalm bei Viehhofen im Mitterpinzgau, Salzburg","Archaeologia Austriaca","","","","","","1956","2017-01-19 09:35:31","2017-01-19 09:35:31","","264-278","","","19-20","","","Das urzeitliche Bergbaugebiet Wirtsalm bei Viehhofen im Mitterpinzgau, Salzburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T9WZZDU3","book","1998","Lang, Amei","Das Gräberfeld von Kundl im Tiroler Inntal: Studien zur vorrömischen Eisenzeit in den zentralen Alpen","","","","","","","1998","2017-01-19 09:35:30","2017-01-19 09:35:30","","","","","","","","Das Gräberfeld von Kundl im Tiroler Inntal: Studien zur vorrömischen Eisenzeit in den zentralen Alpen","Frühgeschichtliche und provinzialrömische Archäologie","2","","","Leidorf","Rahden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TAEBR7WH","journalArticle","2002","Blesl, Christoph","SG St. Pölten. Jahresbericht 2002","Fundberichte aus Österreich","","","","","","2002","2017-01-19 09:35:28","2017-01-19 09:35:28","","29-30","","","41","","","SG St. Pölten. Jahresbericht 2002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TAKN6Q5K","bookSection","1985","Eibner, Clemens","Die urnenfelderzeitliche Wallburg und das Gräberfeld ""In der Gans""/Burenberg","Ausgrabung in Stillfried: Stratigraphie von der Eiszeit bis zur Gegenwart","","","","","","1985","2017-01-19 09:35:28","2017-01-19 09:35:28","","31-37","","","","","","Die urnenfelderzeitliche Wallburg und das Gräberfeld ""In der Gans""/Burenberg","Katalog des Niederösterreichischen Landesmuseums","Neue Folge 158","","","","Wien","","","","","","","","","","","","Katalog","","Windl, Helmut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TAVBH7QV","journalArticle","1977","Furmánek, V.","Pilinyer Kultur","Slovenská Archeológia","","","","","","1977","2017-01-19 10:40:55","2017-01-19 10:40:55","","251-370","","","25","","","Pilinyer Kultur","","","","","","","","","","","","","","","","","","Bronze Age Hungary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TBPX5MFE","bookSection","1987","Kytlicová, Olga","Ein Beitrag zur gesellschaftlichen Gliederung und Eigenarten der böhmischen Urnenfeldergruppen","Die Urnenfelderkulturen Mitteleuropas, Symposium Liblice 21. - 25. 10. 1985","","","","","","1987","2017-01-19 09:35:30","2017-01-19 09:35:30","","161-166","","","","","","Ein Beitrag zur gesellschaftlichen Gliederung und Eigenarten der böhmischen Urnenfeldergruppen","","","","","Archäologisches Institut der Tschechoslowakischen Akademie der Wissenschaften","Praha","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TBRM8VFN","book","2003","","Morgenrot der Kulturen. Frühe Etappen der Menschheitsgeschichte in Südosteuropa und im Karpatenbecken. Festschrift für Nándor Kalicz zum 75. Geburtstag","","","","","","","2003","2017-01-19 10:40:56","2017-01-19 10:40:56","","","","","","","","Morgenrot der Kulturen. Frühe Etappen der Menschheitsgeschichte in Südosteuropa und im Karpatenbecken. Festschrift für Nándor Kalicz zum 75. Geburtstag","Archaeolingua Main Series 15","","","","Archaeolingua","Budapest","","","","","","","","","","","","Bronze Age Hungary","","Jerem, E.; Raczky, P.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TCVXX2W9","book","2009","Lippert, Andreas; Stadler, Peter","Das spätbronze- und früheisenzeitliche Gräberfeld von Bischofshofen-Pestfriedhof","","","","","","","2009","2017-01-19 09:35:32","2017-01-19 09:35:32","","","","","","","","Das spätbronze- und früheisenzeitliche Gräberfeld von Bischofshofen-Pestfriedhof","Universitätsforschungen zur prähistorischen Archäologie","168","","","Habelt","Bonn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TDG247SS","journalArticle","2003","Wilhelm, K.","Ein urnenfelderzeitliches Vollgriffschwert aus Hetting in Nordtirol","Archäologisches Korrespondenzblatt","","","","","","2003","2017-01-19 09:35:32","2017-01-19 09:35:32","","525 ff","","4","33","","","Ein urnenfelderzeitliches Vollgriffschwert aus Hetting in Nordtirol","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TDPS7RKP","bookSection","1997","Kreutle, Rainer","Die Grabsitten der Urnenfelderzeit","Goldene Jahrhunderte. Die Bronzezeit in Südwestdeutschland","","","","","","1997","2017-01-19 09:35:30","2017-01-19 09:35:30","","108-115","","","","","","Die Grabsitten der Urnenfelderzeit","","","","","Theiss","Stuttgart","","","","","","","","","","","","","","Planck, D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TDTU6B46","journalArticle","1980","Krahe, Günther","Beinschiene der Urnenfelderzeit von Schäfstall, Stadt Donauwörth, Landkreis Donau-Ries, Schwaben","Das archäologische Jahr in Bayern","","","","","","1980","2017-01-19 09:35:30","2017-01-19 09:35:30","","76-77","","","","","","Beinschiene der Urnenfelderzeit von Schäfstall, Stadt Donauwörth, Landkreis Donau-Ries, Schwaben","","","","","","","","","","","","","","","","","","Armour; Late Bronze Age; Urnfield; Weapon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TFI9H34X","journalArticle","2002","Zuber, Joachim","Ein Friedhof der späten Bronze- und der Urnenfelderzeit in Burgweinting","Das archäologische Jahr in Bayern","","","","","","2002","2017-01-19 09:35:32","2017-01-19 09:35:32","","42-45","","","2002","","","Ein Friedhof der späten Bronze- und der Urnenfelderzeit in Burgweinting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TGAJUHJJ","book","1991","Hampl, Franz; Kerchler, Helga; Benkovsky-Pivovarová, Zoja","Das mittelbronzezeitliche Gräberfeld von Pitten in Niederösterreich. Ergebnisse der Ausgrabungen des Niederösterreichischen Landesmuseums in den Jahren 1967 - 1973 mit Beiträgen über Funde aus anderen urzeitlichen Perioden. 3. Ergänzungskatalog","","","","","","","1991","2017-01-19 09:35:29","2017-01-19 09:35:29","","","","","","","","Das mittelbronzezeitliche Gräberfeld von Pitten in Niederösterreich. Ergebnisse der Ausgrabungen des Niederösterreichischen Landesmuseums in den Jahren 1967 - 1973 mit Beiträgen über Funde aus anderen urzeitlichen Perioden. 3. Ergänzungskatalog","Mitteilungen der Prähistorischen Kommission der Österreichischen Akademie der Wissenschaften","24","","","Verlag der Österreichischen Akademie der Wissenschaften","Wien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TGMV2C6N","journalArticle","1973","Aspöck, H.; Barth, Fritz-Eckart; Flamm, H.; Picher, O.","Parasitäre Erkrankungen des Verdauungstraktes bei prähistorischen Bergleuten von Hallstatt und Hallein (Österreich)","Mitteilungen der Anthropologischen Gesellschaft in Wien","","","","","","1973","2017-01-19 09:35:28","2017-01-19 09:35:28","","41-47","","","103","","","Parasitäre Erkrankungen des Verdauungstraktes bei prähistorischen Bergleuten von Hallstatt und Hallein (Österreich)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TGVA62E8","journalArticle","2010","Schmitsberger, Oliver","Ausgewählte Befunde und Funde der Kupferzeit sowie der Bronzezeit von der Trasse der Ortsumfahrung Maissau, Niederösterreich","Fundberichte aus Österreich","","","","","","2010","2017-01-19 09:35:31","2017-01-19 09:35:31","","101-144","","","49","","","Ausgewählte Befunde und Funde der Kupferzeit sowie der Bronzezeit von der Trasse der Ortsumfahrung Maissau, Niederösterreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TK2JWZNW","journalArticle","1939","Willvonseder, Kurt","Ein Vollgriffschwert der frühen Hallstattzeit von Steinhaus am Semmering (Steiermark)","Wiener Prähistorische Zeitschrift","","","","","","1939","2017-01-19 09:35:32","2017-01-19 09:35:32","","65-74","","","26","","","Ein Vollgriffschwert der frühen Hallstattzeit von Steinhaus am Semmering (Steiermark)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TKWPS8GG","journalArticle","1996","Lehner, M.","Ein Grab der spätesten Urnenfelderzeit aus Kalsdorf","Kalsdorfer Kulturberichte","","","","","","1996","2017-01-19 09:35:30","2017-01-19 09:35:30","","13-15","","","3","","","Ein Grab der spätesten Urnenfelderzeit aus Kalsdorf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMFC8UMD","journalArticle","1967","Eibner, Clemens","Zu einem metallfolienverzierten Beigefäß der jüngeren Urnenfelderbestattung aus Niederösterreich","Archaeologia Austriaca","","","","","","1967","2017-01-19 09:35:28","2017-01-19 09:35:28","","38-48","","","42","","","Zu einem metallfolienverzierten Beigefäß der jüngeren Urnenfelderbestattung aus Niederösterreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TN6EM5RT","bookSection","1958","Sitte-Lürzer, Eva","Neue pollenanalytische Untersuchungen aus dem Gebiet des Mitterberger Kupferbergbaues","Archaeologia Austriaca Beiheft","","","","","","1958","2017-01-19 09:35:31","2017-01-19 09:35:31","","75-90","","","","","","Neue pollenanalytische Untersuchungen aus dem Gebiet des Mitterberger Kupferbergbaues","","3","","","Deuticke","Wien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TNH6F2BX","journalArticle","2001","Lochner, Michaeia","Ein Griffzungenschwert aus Tulln in Niederösterreich : ein neuer Schwerttyp der Urnenfelderkultur aus Österreich","Geistes-, sozial-und kulturwisssenschaftlicher Anzeiger","","","","","","2001","2017-01-19 09:35:30","2017-01-19 09:35:30","","21-30","","","135","","","Ein Griffzungenschwert aus Tulln in Niederösterreich : ein neuer Schwerttyp der Urnenfelderkultur aus Österreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRNEAXMC","journalArticle","1957","Hell, Martin","Siedlungsfunde der Urnenfelderzeit aus Obertrum in Salzburg","Archaeologia Austriaca","","","","","","1957","2017-01-19 09:35:29","2017-01-19 09:35:29","","24-32","","","21","","","Siedlungsfunde der Urnenfelderzeit aus Obertrum in Salzburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TS98U7NW","journalArticle","1995","Eibner, Clemens","Grabungen Stillfried 1994","Archäologie Österreichs","","","","","","1995","2017-01-19 09:35:28","2017-01-19 09:35:28","","36-37","","1","6","","","Grabungen Stillfried 1994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TT4KTSJI","journalArticle","1996","Göller, Bernard","Zwei urnenfelderzeitliche Siedlungsgruben von Hafnerbach, Flur Gänsbichl, VB St. Pölten, Niederösterreich","Fundberichte aus Österreich","","","","","","1996","2017-01-19 09:35:29","2017-01-19 09:35:29","","273-292","","","34","","","Zwei urnenfelderzeitliche Siedlungsgruben von Hafnerbach, Flur Gänsbichl, VB St. Pölten, Niederösterreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TTZ2999M","bookSection","1987","Benkovsky-Pivovarová, Zoja","Der Beginn der Urnenfelderzeit in Ostösterreich im Lichte der Grabfunde von Pitten","Die Urnenfelderkulturen Mitteleuropas, Symposium Liblice 21. - 25. 10. 1985","","","","","","1987","2017-01-19 09:35:28","2017-01-19 09:35:28","","107-109","","","","","","Der Beginn der Urnenfelderzeit in Ostösterreich im Lichte der Grabfunde von Pitten","","","","","Archäologisches Institut der Tschechoslowakischen Akademie der Wissenschaften","Praha","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TV6VFRXW","book","2003","","Ancient Europe 8000 B.C.-A.D.1000: Encyclopedia of the Barbarian World","","","","","","","2003","2017-01-19 10:40:55","2017-01-19 10:40:55","","","","","","","","Ancient Europe 8000 B.C.-A.D.1000: Encyclopedia of the Barbarian World","","","","","Charles Scribner's","Old Tappan","","","","","","","","","","","","Bronze Age Hungary","","Bogucki, P.; Crabtree, P.J.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TZ8XKAV8","journalArticle","1976","Breitinger, Emil","Das Kalvarium unter dem späturnenfelderzeitlichen Wall von Stillfried an der March","Forschungen in Stillfried","","","","","","1976","2017-01-19 09:35:28","2017-01-19 09:35:28","","86-100","","","2","","","Das Kalvarium unter dem späturnenfelderzeitlichen Wall von Stillfried an der March","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TZB2VS37","journalArticle","1974","Hell, Martin","Die urzeitliche Opferstelle in Morzg bei Salzburg","Archaeologia Austriaca","","","","","","1974","2017-01-19 09:35:29","2017-01-19 09:35:29","","100-114","","","55","","","Die urzeitliche Opferstelle in Morzg bei Salzburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TZKEAJ7B","journalArticle","1913","Menghin, Oswald","Ein verschollener Urnenfriedhof bei Strass im Kamptale","Monatsblätter des Vereins für Landeskunde Niederösterreich","","","","","","1913","2017-01-19 09:35:30","2017-01-19 09:35:30","","33-39","","","11","","","Ein verschollener Urnenfriedhof bei Strass im Kamptale","","","","","","","","","","","","","","","","","","Research History","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TZV2MJP6","book","2004","","Alpenkupfer - Rame delle Alpi","","","","","","","2004","2017-01-19 09:35:32","2017-01-19 09:35:32","","","","","","","","Alpenkupfer - Rame delle Alpi","Der Anschnitt. Beiheft","17","","","Deutsches Bergbau-Museum","Bochum","","","","","","","","","","","","","","Weisgerber, Gerd; Goldenberg, Gert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U2DWU8IM","bookSection","2000","Furmánek, V.","Kulturmobilität im Gebiet der Slowakei von der mittleren bis zur Spätbronzezeit","Diachronic Settlement Studies in the Metal Ages","","","","","","2000","2017-01-19 10:40:55","2017-01-19 10:40:55","","99-107","","","","","","Kulturmobilität im Gebiet der Slowakei von der mittleren bis zur Spätbronzezeit","Jysk Arkæologisk Selskabs Skrifter 45","","","","Jutland Archaeological Society","Aarhus","","","","","","","","","","","","Bronze Age Hungary","","Thrane, H.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U2NMBMUV","book","1995","Urban, Otto Helmut","Keltische Höhensiedlungen an der mittleren Donau vom Linzer Becken bis zur Porta Hungarica 2. Der Braunsberg","","","","","","","1995","2017-01-19 09:35:32","2017-01-19 09:35:32","","","","","","","","Keltische Höhensiedlungen an der mittleren Donau vom Linzer Becken bis zur Porta Hungarica 2. Der Braunsberg","Linzer archäologische Forschungen","23","","","Stadtmuseum Linz - Nordico","Linz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U42DCQWQ","bookSection","2012","Kern, Daniela","Der Oberleiserberg in der Bronzezeit","Beiträge zum Tag der Niederösterreichischen Landesarchäologie 2012, Katalog des Niederösterreichischen Landesmuseums N.F. 507","","","","","","2012","2017-01-19 09:35:29","2017-01-19 09:35:29","","34-39","","","","","","Der Oberleiserberg in der Bronzezeit","","","","","Urgeschichtemuseum Niederösterreich","Asparn/Zaya","","","","","","","","","","","","","","Lauermann, Ernst; Trebsche, Peter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
